472,비타민,비타민은 우리 몸에서 다양한 기능을 하는데요 몸에서 합성되지 않기 때문에 음식을 통해서 섭취를 하지요 우선 기본적으로 세포막을 안정화시키고 장기의 노화를 막는 작용과 함께 항산화 작용을 함으로써 혈관벽 노화를 막고 호르몬이나 여러 대사과정에 도움을 주는 보효소로 작용하게 됩니다
473,글리신,글리신을 복용한 그룹은 더 빨리 서파 수면에 도달했습니다 이 연구는 글리신을 복용하면 깊은 수면에 더 빨리 도달하는 데 도움이 되며 수면 리듬을 안정화하여 수면의 질을 향상시키는 것으로 나타났습니다
474,칼슙,부족하면 살찐다? 칼슘의 3가지 효능체중 및 지방 감소대장암 발생 위험 감소월경전증후군(PMS) 증상 완화
475,사카로 마이 세스 세레 비시 애,효능 시험 결과 사카 미세 스 발효 여과 물 이드 록 라디칼 DPPH 라디칼 과산화물 음이온 디칼 소거 효과 수치 높아 항산화 활 성 우수하게 나타났고 이로 인해 피부 노화 지연 시켜 줍니다
476,강황(뿌리),강황 뿌리 추출 되는 폴리페놀 성분 커큐민 강력한 항산화 효능 가져 해로운 활성산소 없앤다 면역 기능 저하 당뇨병 치매 다양한 질병 연관 된 산화 스트레스 몸 보호 한다 커큐민 암 예방 치료 하는 효과 있는 알려졌다
477,강황 추출물(95% 표준화 커큐미노이드),강황 뿌리에서 추출되는 폴리페놀 성분인 커큐민은 강력한 항산화 효능을 가져 해로운 활성산소를 없앤다 면역 기능 저하는 물론 당뇨병 치매 등 다양한 질병과 연관된 산화 스트레스로부터 우리 몸을 보호한다 커큐민은 암을 예방하고 치료하는 데에 효과가 있는 것으로 알려졌다
478,흑후추열매추출물(bioperine),항산화 항 염증 항균 성 흑 후추 식물성 피페린 강력한 항산화 특성 가진다
479,유기농 쌀(oryza sativa),쌀의 영양적 가치를 살펴보면 쌀의 전분은 뇌의 활동을 돕고 비만과 당뇨병을 예방하는데 효과적이다 쌀은 밀가루에 비해 인슐린 분비를 덜 자극함으로 체지방의 합성과 축적이 억제 되어 비만 예방이 가능하다
480,펩신,염산 ( HCl ) 펩신 ( pepsin ) 은 들어오는 음식 죽 만들어 버립니다 음식 포함 되어 있는 세균 화학 살균 하는 효과 있습니다 위산 펩신 활 성 높여 줍니다 위산 음식 들어 있는 세균 살균 합니다
481,케르세틴,퀘르세틴(케르세틴)의 대표적으로 알려져 있는 효능은 크게 5가지입니다 항산화 작용: 퀘르세틴은 파이토케미컬의 일종으로 폴리페놀 성분이 체내 활성산소를 없앱니다   항염 작용:   암 억제 및 예방:   심장질환 심혈 관계 질환의 예방:   알레르기 질환 예방:
482,셀러리 (apium graveolens) (종자 추출물),약용 채소로 사용됐던 셀러리는 눈에 수분을 공급하고 각막을 보호하는 비타민A 면역력을 향상시키는 비타민B1·B2·C 카로틴 철분이 풍부하다 특히 칼륨이 많이 들어 있어 피를 맑게 하는 정혈 효과가 크고 소변 배출을 원활하게 한다
483,생강 (zingiber officinale) (뿌리 추출물),Zingiber Officinale ( Ginger ) Root Extract * 생강 추출 물 생강 ( Zingiberacae ) 식물 유래 추출 물 경구 섭취 국소 적용 진정 강력한 항산화 작용 한다는 연구 결과
484,gaba (감마 아미노노부티르산),GABA 는 뇌 혈류 개선 산소 공급 증가 뇌 세포 기능 촉진 시켜 신경 안정 작용 하며 스트레스 해소 기억 력 증진 혈압 저하 우울증 완화 중풍 치매 예방 불면 비만 갱년기 장애 효과 있는 알려져 기능성식품 의약품 제품 개발 활발히 추진 되고
485,시스틴,효능 입 ? 습진 여드름 보조 치료 손톱 발톱 머리카락 쉽게 갈라지는 각질 부위 질환 보조 치료 사용 합니다
486,bioperine®흑후추추출물(piper nigrum)(열매),검은 후추 추출물은 소화를 돕고 날로 먹으면 위에서 단백질 분해를 돕는 염산을 방출합니다 염산은 장을 정화하고 다른 위장 장애를 예방하는 데 도움이 됩니다 피부: 피페린은 자유 라디칼 손상으로부터 피부를 보호하고 피부 색소 침착 주름 및 노화를 줄이는 항산화제로 간주됩니다
487,건조 효모,효모 모발 생 성 단백질 대사 필수 비타민 B 군인 비오틴 모발 단백질 구성 하는 시스틴 메티오닌 함유 돼 스트레스 인해 탈모 발생 하기 쉬운데 효모 스트레스 물질 억제 하는 항산화 미네랄 셀렌 아연 풍부하게 함유 돼
488,가수분해된 해양 콜라겐(냉수성 어류)(i 및 iii형 콜라겐),2021년 가수분해 콜라겐 이전 연구들을 분석한 연구 보고에 의하면 90일 정도 섭취하면 피부 주름 피부 노화 개선 피부 수분 등에 도움이 될 수 있는 것으로 보인다고 보고했습니다
489,유기농엘더베리열매분말(sambucus nigra),삼부 콜 ( Sambucol ) 이라 해서 감기 치료 제로 사용 하였습니다 뛰어난 성분 품종 딸기 많은 보고 되어 감기 예방 면역 력 강화 효과 입니다 일부 연구 엘더 베리 염증 완화 시켜주는데 매우 효과 보고 되고 있습니다
490,엘더베리(sambucus nigra)(베리추출물)(4:1),엘더베리의 효능 엘더베리는 다양한 영양성분과 항산화성분으로 항산화와 항바이러스 효과가 매우 뛰어납니다 기침과 감기 치료에 효과적이며 염증을 완화시키는 소염효과도 가지고 있습니다 신체 전반의 면역력을 높여 줌으로써 다양한 질병을 예방하는 효과를 가지고 있습니다
491,초유(최소20%igg공급[면역글로불린])(우유),초유에 들어있는 락토페린은 철분과 결합해 세균의 활동을 억제하는 항균물질입니다자연이 만들어낸 최고의 항체 초유의 효능 3가지면역 향상  장누수 증후군 예방  세균 억제
492,초유(20% 이상의 igg[면역글로불린] 공급)(우유),초유에 들어있는 락토페린은 철분과 결합해 세균의 활동을 억제하는 항균물질입니다자연이 만들어낸 최고의 항체 초유의 효능 3가지면역 향상  장누수 증후군 예방  세균 억제
493,설탕 알코올,설탕 치아 법랑 질 침식 하는 산 증식 분비 하는 반면 당알코올 충치 예방 충치 균 번식 막는다 소르비톨 에리 스리 톨 자일리톨 같은 효과 핀란드 껌 대명사 자일리톨 경우 실제 충치 예방 효과 입증 됐다
494,포도즙농축액,포도즙 10가지 효능1소화기능 강화심혈관질환 예방항암 효과눈건강빈혈 예방뼈건강허약체질 개선피로회복
495,능금산,구연산 섭취 에너지 생 성 도움 된다 구연산 에너지 ATP 원료 에너지 부족 인한 성 피로 시달리시는 구연산 마그네슘 좋다 말산 사과 산 능금 산 불린다
496,이프리플라본(7-이소프로폭시이소플라본),초록: 이프리플라본은 이소플라본의 파생물로서 골의 재흡수를 방지하여 골의 재형성을 방해함으로써 골 형성 에 도움을 준다 이프리플라본은 칼슘의 양을 안정적으로 증가시킴과 함께 골수 줄기 세포의 작용으로 세포층에 칼슘을 침착시킨다
497,쇠뜨기(equisetum arvense)(식물 지상부 추출물),대표적으로 쇠뜨기 효능은 진해 이뇨효능 항암작용 지혈작용 심장수축력 증가 동맥경화 간경화 신장염 방광염 지성피부 피부습진 세정제효과가 있고 뜨거운 피를 식혀주는 약효와 적용 질환에는 토혈 장출혈 기침 천식 임질 소변을 잘 나오게 한다
498,gaba(감마아미노부티르산),GABA 는 뇌 혈류 개선 산소 공급 증가 뇌 세포 기능 촉진 시켜 신경 안정 작용 하며 스트레스 해소 기억 력 증진 혈압 저하 우울증 완화 중풍 치매 예방 불면 비만 갱년기 장애 효과 있는 알려져 기능성식품 의약품 제품 개발 활발히 추진 되고
499,야생 지중해 오레가노(origanum vulgare)오일,오레가노 오일 나린 진 성분 함유 되어 있는데 성분 몸 있는 암세포 성장 억제시켜 준다고 합니다 나린 진 항산화 물질 이용 된다고 합니다 요로감염증 호흡기 감염 질염 기생충 감염 인후 염 안 화 근육통 효과 합니다
500,오레가노 오일(순수 오레가노 오일 45mg 함유 카바크롤 32mg 제공),오레가노 오일은 무좀 또는 다른 곰팡이 감염과 같은 미생물 감염의 치료를 위해 국소적으로 적용될 수 있습니다 연구에 따르면 오레가노가 칸디다 알비칸스의 성장을 억제하는데 매우 효과적이며 대장균 녹농균을 포함한 다양한 박테리아에 대해 항균성을 가지고 있습니다
501,노르웨이산 대구 간유,노르웨이 북극 북유럽 외딴 엥겔 베르 ( Engelvaer ) 깊고 깨끗하며 얼음 차가운 바닷물 번성 하는 생선 만들어진 칼라일 노르웨이 대구 간유 오메가 3 EPA / DHA 면역 력 좋은 비타민 A D 높은 효능 제공 합니다
502,총 오메가-3 지방산,오메가 3 지방산은 항염증 특성을 가지고 있고 콜레스테롤 혈압 우울증 증상 암 치료 중 체중 감소 심장 질환의 위험을 낮출 수 있다는 것을 보여준다
503,노르웨이산대구간유,노르웨이 북극 북유럽 외딴 엥겔 베르 ( Engelvaer ) 깊고 깨끗하며 얼음 차가운 바닷물 번성 하는 생선 만들어진 칼라일 노르웨이 대구 간유 오메가 3 EPA / DHA 면역 력 좋은 비타민 A D 높은 효능 제공 합니다
504,오메가3지방산,오메가-3는 혈소판 응집과 염증반응을 감소시키고 혈중 중성지방의 농도를 감소시키고 심박수와 혈압을 강하시켜 심혈관계 질환으로 인한 사망을 감소시키는 것으로 생각되고 있습니다
505,총 오메가-3,오랜 시간 동안 오메가-3의 효능은 과학적인 관심의 대상이 되어 왔지만 연구 결과는 일관성이 없었다 오메가 3 지방산은 항염증 특성을 가지고 있고 콜레스테롤 혈압 우울증 증상 암 치료 중 체중 감소 심장 질환의 위험을 낮출 수 있다는 것을 보여준다
506,노르웨이산 연어오일,고온 끓이거나 압 착하지 않아 영양소 파괴 최소 화 하였으며 UV 자외선 차단 산소 접촉 최소 화 특수 보틀 제작 되었습니다 오메가 3 오메가 6 풍부하 여심 혈관 질환 예방 혈액 순환 피부 피모 개선 탁월한 효과 보이 있습니다
507,총오메가3 지방산,오메가 3 지방산은 항염증 특성을 가지고 있고 콜레스테롤 혈압 우울증 증상 암 치료 중 체중 감소 심장 질환의 위험을 낮출 수 있다는 것을 보여준다
508,오메가3 지방산,오메가-3는 혈소판 응집과 염증반응을 감소시키고 혈중 중성지방의 농도를 감소시키고 심박수와 혈압을 강하시켜 심혈관계 질환으로 인한 사망을 감소시키는 것으로 생각되고 있습니다
509,오메가 -3 지방산,리놀레익애씨드를 피부에 도포 시 피부 장벽을 강화시키며 표피의 수분 손실을 억제합니다 또한 항산화 피부 진정에 효과적이라는 연구 결과가 있습니다
510,coq10(코엔자임 q10),코큐텐의 경우 활성산소 제거 효과가 탁월하여 심혈관계 질환의 예방 및 치료 면역기능 강화 노화방지 목적으로 전세계에서 널리 사용되고 있다 이 성분은 혈관이나 인체 기관의 손상을 가져오는 활성산소와 싸우는 강력한 항산화 기능을 갖고 있다
511,황,이 또한 여느 건강식품처럼 만병통치 급으로 통증완화 해독 항암 항염증 콜라겐합성 피부보호 노화방지 혈전제거 항콜레스테롤 뼈·근육 강화 이뇨 및 변비 억제 인슐린 조절작용 등 그 효능은 실로 선약(仙藥)에 가깝다
512,dpa,- 한-싱 DPA로 인한 기대효과는 ①한-싱 양자간 신남방 국가와의 디지털 통상 협력 강화 ②디지털·비대면 방식 수출 증대 및 중소·창업 기업의 아세안 진출 기회 확대 ③아·태지역 및 글로벌 디지털 통상 규범 정립에 주도적 역할 등임
513,중쇄중성지방오일(코코넛),▲ 중쇄 지방은 캔디다 변비 설사 식중독 복통 등 소화 장애를 일으키는 광범위한 병원성 바이러스와 균주 및 박테리아를 죽일 수 있습니다
514,총 오메가-3 지방산☆,오메가 3 지방산은 항염증 특성을 가지고 있고 콜레스테롤 혈압 우울증 증상 암 치료 중 체중 감소 심장 질환의 위험을 낮출 수 있다는 것을 보여준다
515,노르웨이 연어 기름,고온에서 끓이거나 압착하지 않아 영양소 파괴를 최소화 하였으며 UV 자외선 차단 및 산소 접촉을 최소화한 특수 보틀로 제작되었습니다 오메가3 오메가6가 풍부하여 심혈관 질환 예방 혈액순환 및 피부 피모 개선에 탁월한 효과를 보이고 있습니다
516,오메가 -7 (팔미 톨 레산),오메가-3는 혈소판 응집과 염증반응을 감소시키고 혈중 중성지방의 농도를 감소시키고 심박수와 혈압을 강하시켜 심혈관계 질환으로 인한 사망을 감소시키는 것으로 생각되고 있습니다
517,아 스타크 산틴,아스타크산틴은 연어 새우 게 등에 많이 들어 있는 카로티노이드의 일종으로 매우 우수한 항산화력을 갖고 있다 동맥경화를 예방하고 유해한 LDL 콜레스테롤치를 낮추며 면역력을 증강하고 염증을 억제하는 등의 효과가 있는 것으로 알려져 있다
518,실론시나몬(cinnamomum verum)(껍질),실론시나몬은 항산화항염항암에 효능이 있어 면역력을 강화하고 몇몇 종류의 암 억제에 기여할 수 있습니다 계피의 핵심성분인 신남알데히드는 항 염증 효과가 있어 혈관을 타고 돌아다니며 각종 염증등을 치료하고 콜레스테롤 수치를 개선시켜 혈압을 낮추고 심혈관 건강에 도움이 될 수 있습니다
519,msm (메틸 술 포닐 메탄),msm의 주요 효능의 첫 번째로는 통증 억제 효과가 있는데 신경섬유를 통한 통증 자극 전달을 차단해 뇌의 통증 반응을 일시적으로 막는 역할을 한다 두 번째 효능으로는 항염증 작용이 있다 msm은 염증을 매개하는 인자를 억제함으로써 우리 몸에서 항염증 작용을 한다
520,아이브라이트(euphrasia officinalis) 허브 추출물,아이브라이트는 눈 건강 뿐만 아니라 기관지염 콧물 코막힘과 같은 호흡기 질환 치료와 기침 꽃가루 알레르기 감기 증상 비강 울혈 부비동 통증을 치료하는데 도움이 되는 대체 의학에도 사용되어 왔습니다
521,아세로라체리(malpighia glabra fruit)(열매)추출물,실제로 아세로라 추출물은 피부주름개선 인지능력 향상 눈 건강 제품에 많이 활용되고 기타 노화성 질환을 완화하는 보충제에도 첨가된다 또 비타민C와 B군이 많기 때문에 전반적인 대사를 활성화시키고 피로에서 빨리 회복될 수 있도록 도와준다
522,클로라이드(글루코사민설페이트 2kci에서 유래),소듐클로라이드는 치아를 반짝반짝 빛나게 닦아주고 구취증 감소에 도움을 주거나 치아를 깨끗하게 해주고 입안 냄새도 없애줍니다 또한 소듐클로라이드는 제품에 풍미나 맛을 부여해줍니다 또한 화장품 및 퍼스널케어 제품에서 수성 부분의 점도를 증가시킬 수 있습니다
523,빌베리분말추출물(vaccinium myrtillus)(열매),[약업신문]눈의 피로 개선에 도움을 줄 수 있는 '빌베리추출물' 안토시아닌이 풍부한 '빌베리추출물'은 눈 건강에 도움을 준다 안토시아닌(또는 안토시아노사이드)은 항산화 작용으로 혈관을 보호하고 미세혈관의 혈액순환을 개선해 눈에 혈액과 영양 공급을 원활하게 한다
524,제아잔틴(금잔화꽃(marigold flower)추출물),루테인과 제아잔틴은 모두 눈 건강을 유지하는 데 중요한 역할을 합니다 이들은 색소 침착으로 높은 에너지를 발산하는 태양광을 차단함으로써 기저 조직이 손상되지 않게 보호합니다 이들은 또한 산화 스트레스로 인한 황반의 손상을 막아주는 항산화 영양소이기도 합니다
525,올리브 잎 추출물(olea europaea),피부 미백의 기능이 있으며 항산화 성분을 함유하여 세포 손상으로부터 피부를 지켜 노화를 예방하고 탄력있는 피부로 가꾸는데 도움을 줍니다 항생 항염 항바이러스 효과가 있어 피부 트러블에 도움을 주고 세균 및 바이러스를 제거해 건강한 면역력 유지에 도움을 줍니다
526,낙엽송 아라비노갈락탄(낙엽송 옥시덴탈리스) (나무),낙엽송 아라비노갈락탄은 낙엽송류의 나무에서 발견되는 천연물의 일종으로 인간 성인의 면역반응을 자극하여 면역증진 효과를 나타내는 것으로 알려져 있다 최근 들어 수많은 면역증진제들이 상용화됐지만 소아를 대상의 임상연구를 통해 약효검증을 거친 제품은 없는 형편이다
527,엘더베리농축물(베리 및 꽃),오래전부터 감기를 치료하는 민간요법으로 사용한 엘더베리에는 비타민 A B C와 안토시아닌(anthocyanin)이라는 항산화와 항바이러스 효과가 뛰어난 성분이 다른 품종의 베리류보다 훨씬 많은 것으로 보고되어 감기예방 및 면역력 강화에 효과적이다
528,암라(베리),도파민 등의 신경 전달 물질의 생성 작용 정신적 스트레스에 대한 저항력이 강합니다 탈모나 흰 머리를 방지할 수 있는 것으로도 알려져 있습니다 천연 비타민 C 함유랑 이 매우 높다는 점 입니다
529,포도껍질 및 씨추출물(프로안타시아나딘),본 연구를 통하여 포도껍질 추출물은 항산화능과 주름개선 효능이 높은 반면 미백 효능은 낮은 것으로 확인되었다 추출물에 편백수를 적절히 혼합함으로써 항산화능과 주름개선 효능이 우수할 뿐만 아니라 미백 효능도 향상되었다
530,프락토올리고당(fos),[프락토올리고당 효능] 다이어트에 필수 프락토올리고당의 3가지 효능변비개선혈당 및 체중 감소영양소 흡수 개선
531,suntheanine®(l-테아닌),엘 테아닌(L-THEANINE)은 불안정한 개인의 침착성 경각심 뇌 기능을 향상시키는 데 도움을 줄 수 있습니다 엘 테아닌은 신체적 정신적 스트레스를 완화하고 인지 기능 개선 및 기분 전환에 도움이 된다는 연구 결과들이 있습니다
532,초유(우피),초유에 들어있는 락토페린은 철분과 결합해 세균의 활동을 억제하는 항균물질입니다자연이 만들어낸 최고의 항체 초유의 효능 3가지면역 향상  장누수 증후군 예방  세균 억제
533,대구 간유,대구간유 (Cod Liver Oil)은 누구에게 적합한가?EPA DHA 비타민 D 및 비타민 A를 함유하고 있습니다정상적인 심장 기능을 유지하는데 도움을 줍니다정상적인 혈압과 혈중 트리글리세라이드 수치를 유지하는데 도움을 줍니다
534,소팔메토가루(serenoa repens)(열매),쏘팔메토 추출물(Serenoa repens)은 톱야자나무의 열매 추출물로 전립선 세포의 증식속도를 둔화시켜 전립선비대증 완화에 도움을 주는 것으로 알려져 알려져 최근 국민들의 관심이 높다
535,은행나무추출물(잎)(50:1 농축물),은행나뭇(Ginkgo biloba)잎 추출물은 오랫동안 중국에서 다양한 건강 이상에 대한 한약으로 이용되어 왔다 규격화된 추출물은 기억 장애나 주의력 장애 착란 우울증 불안 현기증 이명 두통 등의 치료에 널리 처방되고 있다
536,폴레이트,비타민 B9은 엽산(폴레이트)으로 자연에서 만들어지는 필수 영양소 입니다 폴레이트가 천연유래 성분이라는 의미입니다 엽산은 신체에서 중요한 기능을 합니다 세포 성장과 DNA 형성에 중요한 역할을 합니다
537,콜린 (bitartrate),콜린은 지방 대사에 관여하여 지방간이나 혈중 과다 지방 상태를 예방하는 데 유용한 물질입니다 더불어 콜린의 효율적인 지방 대사는 더 높은 수준의 포만감과 관련이 있어 전반적인 체중 감소에도 도움을 주는데요
538,콘드로이친 황산염,"황 약사는 ""콘드로이틴 황산염은 생체 조직 대부분에 존재하며 연골 기질 성분의 생성을 자극한다는 이론이 형성돼 있다""면서 ""결합조직 안정화 연골 막 보호 윤활작용 등 여러 효과가 증명돼 있다""고 설명했다"
539,어유 농축액,어유의 EPA 성분은 뇌경색과 심근경색 등 뇌혈관질환의 원인인 동맥경화를 일으키는 혈전의 생성을 예방하고 혈행을 원활하게 하는 효과가 있다 또한 콜레스테롤과 중성지방의 수치를 낮추는 효과도 있으며 면역력 강화와 항염 작용도 한다고 알려졌다
540,알리신,마늘 속 주요 생리활성 물질인 알리신은 항암효과뿐 아니라 콜레스테롤을 억제하여 심혈관 질환 예방효과를 가진 것으로 알려져 있습니다 이러한 알리신은 알리나제 효소 작용에 의해 생기게 되는데 알리나제는 산과 열에 약한 특성을 지니고 있습니다
541,글루코사민 황산염 • 2kcl,글루코사민 황산염은 허리 통증 (요추 근처의 통증) 치료에 관해 연구되었다 글루코사민 황산염을 단독으로 사용한 치료나 칼륨과 함께 사용하는 치료는 통증 감소에 도움이 될 수 있다
542,대두 이소플라본 추출물 분말(최소 40% 이소플라본으로 표준화됨)(씨앗),이소플라본은 높은 항산화력을 갖으며 혈청지질의 산화방지에 효과를 발휘 하고 암 예방에도 효과가 있다 여성호르몬작용과 경우에 따라서 길항작용을 갖고 유방암 갱년기장해 골다공증의 예방 월경 전 징후군의 개선에 효과가 있고 혈관기능의 개선과 피부의 미용소재로 기대가 높다
543,염화물(포타슘클로라이드),피부소독제 손세정제 보습제 모발 관련 제품 등 개인 위생용품의 살균제(보존제)로도 많이 사용합니다 벤잘코늄염화물은 과산화수소나 에탄올 소독제와 다르게 상처부위에 자극을 주지 않고 소독할 수 있는 장점이 있습니다
544,가수분해 콜라겐,2021년 가수분해 콜라겐 이전 연구들을 분석한 연구 보고에 의하면 90일 정도 섭취하면 피부 주름 피부 노화 개선 피부 수분 등에 도움이 될 수 있는 것으로 보인다고 보고했습니다
545,리코펜,라이코펜은 사람의 몸에서 가장 흔한 카로티노이드이며 효능이 좋은 항산화 물질로도 알려져 있습니다 암 관상동맥질환 그리고 노화 등에서의 라이코펜(lycopen)의 항산화 능력을 통한 질병예방 효과와 다양한 건강증진 효과에 대해 설명하는 연구들이 보고되고 있습니다
546,글루코사민설페이트•2kci,글루코사민은 완충제 및 관절 윤활제 작용을 하여 관절 뼈 및 근육통을 줄이며 항염증 및 노화 방지 특성을 가지고 있습니다 및 염증성 장 질환의 치료에도 도움이 되는것으로 나타났습니다
547,젤라틴(캡슐 내용물 및 캡슐 껍질),젤라틴은 피부 진피층의 약 70%를 구성하는 콜라겐을 가공했기 때문에 피부를 탱탱하게 만들어줍니다 또 칼로리가 낮지만 포만감이 높아 다이어트에도 큰 도움이 됩니다 아르기닌 글리신 등 필수 아미노산이 풍부해 근력 강화와 함께 관절질환도 예방해줍니다
548,알파리놀렌산(오메가3),알파-리놀렌산은 효능에 대한 논란이 많다 알파-리놀렌산도 다른 오메가3들처럼 심혈관 질환의 위험성을 낮추고 혈전위험을 낮춘다는 연구결과가 존재한다
549,리놀렌산(오메가6),[감마리놀렌산 효능] 여성 건강과 이너뷰티를 한 번에 감마리놀렌산의 4가지 효능폐경기 고혈압 및 복부 비만 개선요요 현상 감소피부 장벽 강화염증성 및 비염증성 여드름 병변 감소
550,올레산(오메가9),오메가-9 지방산이 심혈관 질환 및 뇌졸중 위험을 낮추는 데 도움이 될 수 있다 오메가-9는 오메가-9가 HDL 콜레스테롤 (좋은 콜레스테롤)을 증가시키고 LDL 콜레스테롤 (나쁜 콜레스테롤)을 감소시키는 것으로 나타났기 때문에 심장 건강에 도움이 된다
551,생선 기름,연어 참치 고등어와 같은 생선에 많이 함유되어 있는 오메가3 불포화 지방산은 심장질환은 물론 동맥경화 염증 고혈압 당뇨 류머티즘성 관절염의 예방에 탁월한 효과가 있을 뿐 아니라 두뇌발달과 성장발육에 큰 역할을 한다
552,아마씨 오일,아마씨의 오메가3 지방산 알파리놀렌산은 강력한 항 염증 효능이 있어 관절염이나 피부염 등의 염증을 개선하는데 도움을 줍니다 사실 폐렴 환자들이 기침할 때 1티스푼 정도를 마시게 하면 아주 효과가 좋습니다
553,리 놀레 익산 (오메가 -6),감마리놀렌산 7가지 효능 효과 부작용 : 달맞이꽃 종자유혈중 콜레스테롤의 저하혈압의 정상화혈액 응고를 저지하는 항혈전 등에 효과있음비만증 예방월경 전조증 예방피부 건강 유지노화 예방
554,올레산 (오메가 -9),불포화지방산중 올레산은 심혈관계 질환과 당뇨에 도움이 됩니다 또한 풍부한 비타민E 비타민K 셀레늄은 신체조직의 노화와 변성을 막고 산화작용을 억제하는 효능이 있습니다 또한 시력과 면역을 증진시키는 아연이 풍부하여 성장기의 아이들의 간식으로 좋은 견과류입니다
555,보리 지 오일,보리지오일은 피부조직을 건강하고 탄탄하게 하는데 효과적이며 각종 자극으로 붉어진 피부 진정 보습에 좋습니다 감마리놀렌산(GLA)를 많이 함유하고 있어서 피부를 청결하고 매끄럽게 유지 해 줍니다 비누 및 화장품 원료로만 사용할 수 있으며 용도 외 사용을 금합니다
556,트리플 오메가 복합체 3-6-9,오메가 369 가 한알에 모두 함유하고 있습니다 심장의 건강을 유지해주는 필수 지방산 결정판입니다 소프트타입의 필수지방산 섭취제입니다 오메가3는 혈관 질병 발생을 예방해 주는 역할을 해줍니다
557,아마씨오일,대변 양을 늘리고 규칙적인 배변활동을 하는데 도움을 줍니다 이로 인해 소화기관의 건강을 증진시키고 변비와 과민성 대장증후군 게실염 개선에도 효과적으로 작용합니다 이외에도 갱년기 증상 완화 다이어트 도움 노화 예방 여성 질환 개선 피부 미용 효과 등 다양한 효능이 있습니다
558,알파 리놀렌산(오메가3),알파-리놀렌산은 효능에 대한 논란이 많다 알파-리놀렌산도 다른 오메가3들처럼 심혈관 질환의 위험성을 낮추고 혈전위험을 낮춘다는 연구결과가 존재한다
559,보리지오일,보리지오일은 피부조직을 건강하고 탄탄하게 하는데 효과적이며 각종 자극으로 붉어진 피부 진정 보습에 좋습니다 감마리놀렌산(GLA)를 많이 함유하고 있어서 피부를 청결하고 매끄럽게 유지 해 줍니다 비누 및 화장품 원료로만 사용할 수 있으며 용도 외 사용을 금합니다
560,감마 리놀렌산(오메가6),[감마리놀렌산 효능] 여성 건강과 이너뷰티를 한 번에 감마리놀렌산의 4가지 효능폐경기 고혈압 및 복부 비만 개선요요 현상 감소피부 장벽 강화염증성 및 비염증성 여드름 병변 감소
561,홍국쌀(monascus purpureus),이상의 결과로부터 홍국쌀의 섭취가 혈액과 간의 지질 대사 개선 효능을 가지며 항산화효소의 활성화를 통해 ROS에 의한 세포 손상을 억제할 뿐 아니라 LDL 콜레스테롤의 산화도 억제할 것으로 예상되므로 심혈관계 질환에 대한 예방 효과가 있을 것으로 사료된다
562,콘드로이틴 황산,콘드로이친황산 효능골관절염 환자의 통증 ∙ 기능 개선골관절염 환자의 관절 붓기 개선골관절염 환자의 운동 능력 개선
563,수용성 섬유소,수용성 식이섬유소는 과일류 해조류 견과류에 들어있으며 콜레스테롤과 중성지방을 낮추어 심혈관 질환을 예방합니다 또한 당의 흡수를 늦추어 당뇨병을 예방하고 치료에 도움이 됩니다 그리고 오랫동안 포만감을 느끼게 하여 체중조절에 도움이 됩니다
564,시나몬(cinnamomum cassia)껍질,시나몬 스틱은 바로 육계나무 껍질 이랍니다! 뛰어난 항균 기능 외에도 피부 진정 및 보습에 효과가 좋습니다
565,l-아르기닌(l-아르기닌 염산염에서 추출),정자 생성촉진 아연과 카르니틴 및 coenzyme Q10과 병용하여 불임 치료 성장호르몬 방출 촉진작용과 근육 보존 체지방 감소작용 등 다양한 효능 및 역할을 하고 있습니다
566,보론(붕산염),보론의 건강효과는 크게 3가지이며 뼈 건강 항암(특히 전립선 자궁 경부 폐) 건강한 노화입니다
567,주석(염화주석),(통조림 캔의 내부는 주석으로 도금 처리됨) - 동의보감에 의하면 석분(錫粉=주석가루)을 청목향과 혼합아여 창종의 약독을 다스렸다 - 최근에는 주석화합물의 항암활성기능이 밝혀졌다
568,실리콘(이산화 규소),실리카는 잘 알려져 있듯이 혈관과 근육 조직을 튼튼하고 유연하게 하는 데 도움이 됩니다 또한 실리카는 콜레스테롤 수치를 낮추고 동맥 경화의 위험을 줄여 고혈압과 심장 건강을 보호할 수 있다고 합니다
569,바나듐(소듐메타바나데이트),일부 연구에 따르면 바나듐은 콜레스테롤 수치를 낮추어 심혈관 질환 발병을 예방하는것으로 나타났습니다 바나듐은 또한 조직 배양에서 인간 전립선 암 세포의 성장을 억제하고 뼈 암(골종양)과 간암을 감소시키는 것으로 나타났습니다
570,글루코사민 hci,글루코사민을 섭취하여 우리 몸에 뼈와 뼈 사이의 이음역할을 하는 관절을 보호해야 합니다 MSM은 관절의 연골 및 인대조직을 구성하는 콜라겐을 형성하는데 필요한 중요한 요소로써 관절 및 연골의 건강에 도움을 줄 수 있습니다
571,콘드로이틴황산염,콘드로이틴 황산염이 효과가 있습니까?관절 통증 감소관절 이동성 개선예를 들어 콘드로이틴 황산염과 글루코사민을 6~24개월 동안 복용할 때 기존의 항염증제 용량 감량 허용
572,코엔자임 q-10,코큐텐의 경우 활성산소 제거 효과가 탁월하여 심혈관계 질환의 예방 및 치료 면역기능 강화 노화방지 목적으로 전세계에서 널리 사용되고 있다 이 성분은 혈관이나 인체 기관의 손상을 가져오는 활성산소와 싸우는 강력한 항산화 기능을 갖고 있다
